date	timestamp	cooling degrees	solar radiation	weekday	dehumidification	occupancy	chilledWater-TonDays
5/24/16	1464048000000	1.198368056	92.30208333	1	0	0.5	14.68469058
5/25/16	1464134400000	10.10836806	320.2013889	2	0.000416881	0.5	69.24844498
5/26/16	1464220800000	10.31642361	290.1284722	3	0.000896425	0.5	100.9009013
5/27/16	1464307200000	8.665138889	301.3125	4	0.001699529	0.5	75.29627775
5/28/16	1464393600000	15.43944444	294.0798611	5	0.003993144	0.5	41.67446998
5/29/16	1464480000000	3.912673611	94.08333333	6	0.000947535	0.5	13.41885988
5/30/16	1464566400000	5.862256944	139.6701389	0	0.002907645	0.2	42.15050694
5/31/16	1464652800000	13.71434028	338.8506944	1	0.002169122	0.4875	78.00751086
6/1/16	1464739200000	7.385173611	339.28125	2	0.000143066	0.5	50.98015417
6/2/16	1464825600000	2.954722222	211.09375	3	0.000259961	0.5	27.94250074
6/3/16	1464912000000	6.855590278	169.8506944	4	0.001820653	0.5	38.44378604
6/4/16	1464998400000	9.807222222	286.9722222	5	0.002988606	0.5	28.62245566
6/5/16	1465084800000	6.870451389	56.88194444	6	0.003407969	0.5	27.13576652
6/6/16	1465171200000	11.64513889	313.6284722	0	0.002524517	0.5	65.43435154
6/7/16	1465257600000	11.71371528	221.1597222	1	0.002573181	0.5	65.88673923
6/8/16	1465344000000	6.324131944	291.4548611	2	0.000134595	0.5	42.14354068
6/9/16	1465430400000	3.988229167	247.0555556	3	0	0.5	24.4631689
6/10/16	1465516800000	5.2046875	319.5590278	4	0	0.5	36.140849
6/11/16	1465603200000	4.795590278	127.6840278	5	0.000539597	0.5	22.84402696
6/12/16	1465689600000	7.309236111	235.9409722	6	0.001283185	0.5	36.79086185
6/13/16	1465776000000	5.561493056	272.4131944	0	0	0.5	40.97189589
6/14/16	1465862400000	7.562569444	362.2048611	1	0	0.5	48.92186501
6/15/16	1465948800000	11.77385417	339.3888889	2	0	0.5	80.06171311
6/16/16	1466035200000	11.495625	284.5625	3	4.81E-05	0.5	80.94191006
6/17/16	1466121600000	9.468715278	362.9097222	4	1.27E-05	0.5	76.24826834
6/18/16	1466208000000	8.069791667	366.8680556	5	0.000140705	0.5	51.55469223
6/19/16	1466294400000	9.2584375	353.3472222	6	0.000290055	0.5	58.48612033
6/20/16	1466380800000	10.789375	343.9791667	0	0.001811502	0.5	106.9328003
6/21/16	1466467200000	11.7278125	314.6909722	1	0.001691593	0.5	94.98584613
6/22/16	1466553600000	9.844791667	242.78125	2	0	0.5	69.55365315
6/23/16	1466640000000	9.503333333	301.3854167	3	0.000383994	0.5	79.28791455
6/24/16	1466726400000	9.100069444	360.5659722	4	9.34E-05	0.5	73.69639513
6/25/16	1466812800000	9.436284722	359.1666667	5	2.38E-05	0.5	54.50174641
6/26/16	1466899200000	11.70538194	345.7083333	6	0.000263474	0.5	71.24468135
6/27/16	1466985600000	11.67743056	307.1215278	0	0.001345206	0.5	107.3150588
6/28/16	1467072000000	11.26527778	152.6770833	1	0.004406975	0.5	98.62328483
6/29/16	1467158400000	12.11923611	226.7708333	2	0.005786692	0.5	110.0735328
